index,lat,lon,deg,speed
439,-12.0,129.5,124.502,4.36
440,-12.0,130.0,99.0018,4.26
441,-12.0,130.5,300.0,2.6
442,-12.0,131.0,300.0,2.6
443,-12.0,131.5,15.5018,1.31
444,-12.0,132.0,346.002,2.06
445,-12.0,132.5,73.0018,3.96
446,-12.0,133.0,82.5018,5.01
447,-12.0,133.5,82.5018,5.01
448,-12.0,134.0,83.5018,5.36
449,-12.0,134.5,77.5018,5.66
450,-12.0,135.0,84.0018,6.41
451,-12.0,135.5,101.502,6.91
452,-12.0,136.0,112.002,7.81
453,-12.0,136.5,130.0,6.7
454,-12.0,137.0,130.0,6.7
455,-12.0,137.5,121.502,8.61
456,-12.0,138.0,122.002,8.66
457,-12.0,138.5,122.002,8.56
458,-12.0,139.0,125.002,8.36
459,-12.0,139.5,125.002,8.36
460,-12.0,140.0,129.502,8.36
461,-12.0,140.5,127.002,7.96
462,-12.0,141.0,110.002,7.91
463,-12.0,141.5,107.502,9.61
464,-12.0,142.0,115.002,9.06
465,-12.0,142.5,115.002,9.06
466,-12.0,143.0,124.002,9.91
467,-12.0,143.5,130.502,12.66
468,-12.0,144.0,130.002,12.41
469,-12.0,144.5,125.502,11.61
470,-12.0,145.0,122.502,9.96
471,-12.0,145.5,122.502,9.96
472,-12.0,146.0,120.502,10.51
473,-12.0,146.5,116.002,10.96
474,-12.0,147.0,115.502,10.96
475,-12.0,147.5,115.502,10.66
476,-12.0,148.0,113.502,10.21
477,-12.0,148.5,113.002,9.26
478,-12.0,149.0,113.002,9.26
479,-12.0,149.5,111.502,8.81
480,-12.0,150.0,118.002,10.26
481,-12.0,150.5,122.002,11.06
482,-12.0,151.0,125.502,10.91
483,-12.0,151.5,125.502,10.91
484,-12.0,152.0,127.502,11.06
485,-12.0,152.5,129.502,11.06
486,-12.0,153.0,130.502,11.06
487,-12.0,153.5,132.502,10.86
488,-12.0,154.0,132.002,10.71
489,-12.0,154.5,132.002,10.71
490,-12.0,155.0,131.002,10.96
491,-12.0,155.5,128.502,11.41
492,-12.0,156.0,126.002,11.41
493,-12.0,156.5,123.002,11.16
494,-12.0,157.0,122.002,10.41
495,-12.0,157.5,122.002,10.41
496,-12.0,158.0,122.002,10.16
497,-12.0,158.5,121.002,9.86
498,-12.0,159.0,120.502,9.76
499,-12.0,159.5,118.002,9.31
500,-12.0,160.0,111.002,8.46
500,-12.5,110.0,75.0018,7.26
501,-12.5,110.5,76.5018,7.26
502,-12.5,111.0,79.0018,7.26
503,-12.5,111.5,81.0018,7.31
504,-12.5,112.0,83.0018,7.36
505,-12.5,112.5,83.0018,7.36
506,-12.5,113.0,85.5018,7.36
507,-12.5,113.5,87.5018,7.26
508,-12.5,114.0,89.0018,7.21
509,-12.5,114.5,92.0018,7.11
510,-12.5,115.0,95.5018,6.96
511,-12.5,115.5,95.5018,6.96
512,-12.5,116.0,99.5018,6.86
513,-12.5,116.5,102.502,7.01
514,-12.5,117.0,104.002,7.01
515,-12.5,117.5,104.502,7.16
516,-12.5,118.0,105.002,7.36
517,-12.5,118.5,105.502,7.46
518,-12.5,119.0,105.502,7.46
519,-12.5,119.5,107.002,7.61
520,-12.5,120.0,107.002,7.71
521,-12.5,120.5,107.002,7.61
522,-12.5,121.0,108.002,7.36
523,-12.5,121.5,108.002,7.36
524,-12.5,122.0,108.502,7.06
525,-12.5,122.5,106.502,6.76
526,-12.5,123.0,105.502,6.76
527,-12.5,123.5,104.002,7.01
528,-12.5,124.0,98.0018,7.26
529,-12.5,124.5,98.0018,7.26
530,-12.5,125.0,92.5018,7.36
531,-12.5,125.5,93.0018,7.21
532,-12.5,126.0,96.5018,7.01
533,-12.5,126.5,102.002,6.81
534,-12.5,127.0,108.502,6.31
535,-12.5,127.5,118.002,5.46
536,-12.5,128.0,118.002,5.46
537,-12.5,128.5,131.002,4.21
538,-12.5,129.0,156.002,2.96
539,-12.5,129.5,199.002,1.86
540,-12.5,130.0,307.002,1.61
541,-12.5,130.5,300.0,2.6
542,-12.5,131.0,300.0,2.6
543,-12.5,131.5,300.0,2.6
544,-12.5,132.0,98.5018,2.51
545,-12.5,132.5,108.502,2.91
546,-12.5,133.0,108.002,3.76
547,-12.5,133.5,108.002,3.76
548,-12.5,134.0,103.502,4.31
549,-12.5,134.5,106.002,4.56
550,-12.5,135.0,113.502,5.01
551,-12.5,135.5,113.002,5.41
552,-12.5,136.0,114.002,5.56
553,-12.5,136.5,130.0,6.7
554,-12.5,137.0,130.0,6.7
555,-12.5,137.5,116.002,7.81
556,-12.5,138.0,118.502,7.91
557,-12.5,138.5,120.002,7.91
558,-12.5,139.0,124.002,7.71
559,-12.5,139.5,129.502,7.86
560,-12.5,140.0,129.502,7.86
561,-12.5,140.5,133.502,7.86
562,-12.5,141.0,120.002,7.51
563,-12.5,141.5,100.0,5.1
564,-12.5,142.0,100.0,5.1
565,-12.5,142.5,100.0,5.1
566,-12.5,143.0,119.502,8.36
567,-12.5,143.5,131.502,10.01
568,-12.5,144.0,134.002,13.16
569,-12.5,144.5,130.502,12.81
570,-12.5,145.0,126.502,12.51
571,-12.5,145.5,126.502,12.51
572,-12.5,146.0,125.502,12.31
573,-12.5,146.5,122.502,12.11
574,-12.5,147.0,117.502,11.81
575,-12.5,147.5,116.502,11.26
576,-12.5,148.0,115.502,10.91
577,-12.5,148.5,116.502,10.86
578,-12.5,149.0,116.502,10.86
579,-12.5,149.5,117.002,11.26
580,-12.5,150.0,119.002,11.26
581,-12.5,150.5,121.502,11.16
582,-12.5,151.0,125.002,11.11
583,-12.5,151.5,125.002,11.11
584,-12.5,152.0,128.002,11.06
585,-12.5,152.5,129.502,10.96
586,-12.5,153.0,130.502,10.71
587,-12.5,153.5,132.502,10.56
588,-12.5,154.0,135.002,10.51
589,-12.5,154.5,135.002,10.51
590,-12.5,155.0,131.502,10.86
591,-12.5,155.5,128.002,11.06
592,-12.5,156.0,127.002,11.06
593,-12.5,156.5,123.502,11.06
594,-12.5,157.0,121.502,10.76
595,-12.5,157.5,121.502,10.76
596,-12.5,158.0,120.502,10.46
597,-12.5,158.5,118.502,10.21
598,-12.5,159.0,117.502,10.16
599,-12.5,159.5,116.502,9.86
600,-12.5,160.0,109.002,9.41
600,-13.0,110.0,72.5018,6.81
601,-13.0,110.5,73.5018,6.91
602,-13.0,111.0,74.5018,6.96
603,-13.0,111.5,77.5018,7.06
604,-13.0,112.0,80.5018,7.11
605,-13.0,112.5,82.5018,7.36
606,-13.0,113.0,82.5018,7.36
607,-13.0,113.5,84.5018,7.26
608,-13.0,114.0,87.0018,7.11
609,-13.0,114.5,90.5018,6.96
610,-13.0,115.0,95.0018,6.81
611,-13.0,115.5,95.0018,6.81
612,-13.0,116.0,99.0018,6.71
613,-13.0,116.5,101.002,6.66
614,-13.0,117.0,102.002,6.71
615,-13.0,117.5,103.502,6.76
616,-13.0,118.0,105.002,6.81
617,-13.0,118.5,106.502,6.81
618,-13.0,119.0,106.502,6.81
619,-13.0,119.5,109.002,6.81
620,-13.0,120.0,111.502,6.91
621,-13.0,120.5,113.002,6.91
622,-13.0,121.0,112.502,6.81
623,-13.0,121.5,112.502,6.81
624,-13.0,122.0,109.502,6.56
625,-13.0,122.5,104.002,6.31
626,-13.0,123.0,97.5018,6.11
627,-13.0,123.5,93.5018,6.11
628,-13.0,124.0,91.0018,6.41
629,-13.0,124.5,91.0018,6.41
630,-13.0,125.0,88.0018,6.91
631,-13.0,125.5,86.5018,7.11
632,-13.0,126.0,90.0018,7.01
633,-13.0,126.5,96.5018,6.66
634,-13.0,127.0,102.502,6.06
635,-13.0,127.5,113.502,5.01
636,-13.0,128.0,113.502,5.01
637,-13.0,128.5,142.502,3.51
638,-13.0,129.0,203.002,3.16
639,-13.0,129.5,254.502,4.41
640,-13.0,130.0,256.002,1.21
641,-13.0,130.5,256.002,1.21
642,-13.0,131.0,300.0,2.6
643,-13.0,131.5,122.502,2.51
644,-13.0,132.0,119.502,2.86
645,-13.0,132.5,116.002,3.46
646,-13.0,133.0,114.002,4.01
647,-13.0,133.5,114.002,4.01
648,-13.0,134.0,115.002,4.11
649,-13.0,134.5,111.502,4.51
650,-13.0,135.0,109.002,5.26
651,-13.0,135.5,114.002,4.91
652,-13.0,136.0,110.002,5.26
653,-13.0,136.5,110.002,5.26
654,-13.0,137.0,112.002,6.36
655,-13.0,137.5,112.002,7.11
656,-13.0,138.0,114.002,7.46
657,-13.0,138.5,117.502,7.31
658,-13.0,139.0,120.002,7.26
659,-13.0,139.5,120.002,7.26
660,-13.0,140.0,126.502,7.16
661,-13.0,140.5,132.502,7.01
662,-13.0,141.0,127.002,6.46
663,-13.0,141.5,100.0,5.1
664,-13.0,142.0,100.0,5.1
665,-13.0,142.5,104.502,7.46
666,-13.0,143.0,111.002,8.21
667,-13.0,143.5,123.502,5.61
668,-13.0,144.0,129.002,12.76
669,-13.0,144.5,134.002,12.96
670,-13.0,145.0,130.502,13.51
671,-13.0,145.5,130.502,13.51
672,-13.0,146.0,129.502,13.01
673,-13.0,146.5,127.502,12.56
674,-13.0,147.0,125.502,12.21
675,-13.0,147.5,123.502,11.91
676,-13.0,148.0,122.502,11.71
677,-13.0,148.5,121.002,11.56
678,-13.0,149.0,121.002,11.56
679,-13.0,149.5,119.502,11.41
680,-13.0,150.0,119.502,11.11
681,-13.0,150.5,121.002,10.96
682,-13.0,151.0,123.002,10.96
683,-13.0,151.5,123.002,10.96
684,-13.0,152.0,125.002,10.81
685,-13.0,152.5,127.502,10.56
686,-13.0,153.0,129.002,10.36
687,-13.0,153.5,130.002,10.31
688,-13.0,154.0,133.002,10.36
689,-13.0,154.5,133.002,10.36
690,-13.0,155.0,134.502,10.46
691,-13.0,155.5,130.502,10.66
692,-13.0,156.0,124.502,10.61
693,-13.0,156.5,125.002,10.96
694,-13.0,157.0,123.502,11.21
695,-13.0,157.5,123.502,11.21
696,-13.0,158.0,124.002,10.61
697,-13.0,158.5,121.002,10.71
698,-13.0,159.0,118.002,10.06
699,-13.0,159.5,115.502,10.01
700,-13.0,160.0,112.502,9.66
700,-13.5,110.0,68.5018,6.36
701,-13.5,110.5,68.0018,6.46
702,-13.5,111.0,68.0018,6.61
703,-13.5,111.5,69.5018,6.76
704,-13.5,112.0,73.5018,6.91
705,-13.5,112.5,78.0018,7.16
706,-13.5,113.0,78.0018,7.16
707,-13.5,113.5,83.0018,6.91
708,-13.5,114.0,87.0018,7.11
709,-13.5,114.5,89.5018,6.46
710,-13.5,115.0,92.0018,6.31
711,-13.5,115.5,92.0018,6.31
712,-13.5,116.0,94.0018,6.26
713,-13.5,116.5,96.0018,6.16
714,-13.5,117.0,102.002,6.71
715,-13.5,117.5,99.5018,6.26
716,-13.5,118.0,103.502,6.21
717,-13.5,118.5,107.502,6.16
