index,lat,lon,deg,speed
628,36.11111,64.0,18.0012,3.47
629,36.11111,64.5,18.0012,3.47
630,36.11111,65.0,15.5012,4.02
631,36.11111,65.5,16.5012,2.82
632,36.11111,66.0,17.5012,1.72
633,36.11111,66.5,8.50122,1.77
634,36.11111,67.0,250.0,3.1
635,36.11111,67.5,334.501,1.72
636,36.11111,68.0,44.5012,1.52
637,36.11111,68.5,38.5012,1.32
638,36.11111,69.0,331.001,1.27
639,36.11111,69.5,323.501,0.57
640,36.11111,70.0,82.0012,0.32
640,35.555557,30.0,263.501,5.17
641,35.555557,30.5,250.001,4.57
642,35.555557,31.0,229.001,3.67
643,35.555557,31.5,228.001,3.97
644,35.555557,32.0,228.001,3.97
645,35.555557,32.5,252.501,4.12
646,35.555557,33.0,286.001,3.32
647,35.555557,33.5,288.501,2.32
648,35.555557,34.0,189.501,2.87
649,35.555557,34.5,210.501,5.62
650,35.555557,35.0,210.501,5.62
651,35.555557,35.5,140.0,5.1
652,35.555557,36.0,140.0,5.1
653,35.555557,36.5,140.0,5.1
654,35.555557,37.0,277.501,3.62
655,35.555557,37.5,283.501,4.12
656,35.555557,38.0,283.501,4.12
657,35.555557,38.5,289.501,4.92
658,35.555557,39.0,291.501,5.02
659,35.555557,39.5,292.001,4.12
660,35.555557,40.0,294.001,2.87
661,35.555557,40.5,294.001,2.87
662,35.555557,41.0,275.001,3.02
663,35.555557,41.5,283.001,3.57
664,35.555557,42.0,298.001,5.12
665,35.555557,42.5,292.001,4.22
666,35.555557,43.0,276.001,3.17
667,35.555557,43.5,276.001,3.17
668,35.555557,44.0,233.001,3.57
669,35.555557,44.5,217.501,3.47
670,35.555557,45.0,160.0,3.1
671,35.555557,45.5,160.0,3.1
672,35.555557,46.0,160.0,3.1
673,35.555557,46.5,180.501,1.52
674,35.555557,47.0,180.501,1.52
675,35.555557,47.5,193.001,2.32
676,35.555557,48.0,170.501,3.47
677,35.555557,48.5,160.501,4.37
678,35.555557,49.0,164.001,2.52
679,35.555557,49.5,152.501,2.72
680,35.555557,50.0,152.501,2.72
681,35.555557,50.5,310.0,2.1
682,35.555557,51.0,60.0,1.5
683,35.555557,51.5,180.0,4.1
684,35.555557,52.0,180.0,4.1
685,35.555557,52.5,194.501,1.42
686,35.555557,53.0,194.501,1.42
687,35.555557,53.5,211.001,2.42
688,35.555557,54.0,207.001,2.02
689,35.555557,54.5,128.501,1.52
690,35.555557,55.0,136.501,1.97
691,35.555557,55.5,144.001,1.17
692,35.555557,56.0,144.001,1.17
693,35.555557,56.5,256.001,2.22
694,35.555557,57.0,276.501,1.42
695,35.555557,57.5,290.001,1.77
696,35.555557,58.0,332.001,1.37
697,35.555557,58.5,332.001,1.37
698,35.555557,59.0,347.501,1.52
699,35.555557,59.5,353.501,1.67
700,35.555557,60.0,14.0012,1.62
701,35.555557,60.5,6.50122,2.32
702,35.555557,61.0,8.00122,3.12
703,35.555557,61.5,8.00122,3.12
704,35.555557,62.0,355.001,5.07
705,35.555557,62.5,352.001,5.67
706,35.555557,63.0,347.501,5.72
707,35.555557,63.5,352.001,2.12
708,35.555557,64.0,6.50122,1.37
709,35.555557,64.5,6.50122,1.37
710,35.555557,65.0,10.5012,1.52
711,35.555557,65.5,10.5012,1.57
712,35.555557,66.0,108.501,1.22
713,35.555557,66.5,146.001,0.57
714,35.555557,67.0,121.001,0.32
715,35.555557,67.5,121.001,0.32
716,35.555557,68.0,143.501,0.82
717,35.555557,68.5,46.0012,0.52
718,35.555557,69.0,4.00122,0.57
719,35.555557,69.5,96.0012,0.52
720,35.555557,70.0,56.0012,0.27
720,35.0,30.0,276.001,5.82
