index,lat,lon,deg,speed
408,58.5,-60.363636,331.003,5.18
409,58.5,-59.727276,325.503,5.98
410,58.5,-59.090908,317.003,6.93
411,58.5,-58.454544,319.003,6.63
412,58.5,-57.81818,322.003,6.18
413,58.5,-57.18182,321.003,5.68
414,58.5,-56.545456,320.003,5.23
415,58.5,-55.909092,321.003,4.53
416,58.5,-55.272724,316.003,4.08
417,58.5,-54.636364,311.003,4.13
418,58.5,-54.0,329.003,3.63
419,58.5,-53.363636,307.003,4.13
420,58.5,-52.727272,303.003,4.33
421,58.5,-52.09091,301.003,4.53
422,58.5,-51.454548,298.003,4.78
423,58.5,-50.81818,295.503,5.03
424,58.5,-50.181816,294.003,5.28
425,58.5,-49.545452,293.003,5.63
426,58.5,-48.909092,292.003,5.68
427,58.5,-48.272728,284.503,5.73
428,58.5,-47.636364,280.003,6.18
429,58.5,-47.0,277.003,6.63
430,58.5,-46.363636,274.503,6.93
431,58.5,-45.727272,272.503,7.28
432,58.5,-45.09091,270.503,7.73
433,58.5,-44.454544,268.003,8.13
434,58.5,-43.818184,265.003,8.43
435,58.5,-43.181816,261.003,8.73
436,58.5,-42.545456,256.503,8.88
437,58.5,-41.90909,251.003,8.83
438,58.5,-41.272728,246.503,8.73
439,58.5,-40.63636,243.003,8.58
440,58.5,-40.0,240.503,8.43
440,58.0,-110.0,74.5025,1.58
441,58.0,-109.36364,79.5025,0.93
442,58.0,-108.72727,79.5025,1.13
443,58.0,-108.09091,46.5025,1.18
444,58.0,-107.454544,32.0025,1.23
445,58.0,-106.818184,26.0025,1.83
446,58.0,-106.181816,31.5025,1.33
447,58.0,-105.545456,16.5025,0.58
448,58.0,-104.90909,357.503,0.78
449,58.0,-104.27273,36.5025,1.13
450,58.0,-103.63636,12.0025,0.78
451,58.0,-103.0,334.003,0.63
452,58.0,-102.36364,355.003,0.78
453,58.0,-101.72727,54.0025,1.43
454,58.0,-101.09091,181.003,1.03
455,58.0,-100.454544,270.003,1.13
456,58.0,-99.818184,346.003,0.63
457,58.0,-99.181816,95.0025,0.43
458,58.0,-98.545456,140.503,0.93
459,58.0,-97.90909,214.503,0.43
460,58.0,-97.27273,300.503,1.03
461,58.0,-96.63637,318.003,1.33
462,58.0,-96.0,318.003,1.53
463,58.0,-95.36364,324.003,1.33
464,58.0,-94.72727,37.5025,1.28
465,58.0,-94.09091,67.0025,2.13
466,58.0,-93.454544,48.0025,1.93
467,58.0,-92.818184,54.0025,2.28
468,58.0,-92.181816,50.0025,2.88
469,58.0,-91.545456,42.5025,2.88
470,58.0,-90.90909,25.5025,2.38
471,58.0,-90.27273,351.003,2.48
472,58.0,-89.63637,342.003,2.93
473,58.0,-89.0,335.503,3.33
474,58.0,-88.36363,329.503,4.23
475,58.0,-87.72727,325.003,5.03
476,58.0,-87.09091,320.003,5.48
477,58.0,-86.454544,317.003,5.98
478,58.0,-85.818184,315.503,6.48
479,58.0,-85.181816,314.003,6.28
480,58.0,-84.545456,302.503,3.33
481,58.0,-83.90909,202.503,1.68
482,58.0,-83.27273,159.503,3.58
483,58.0,-82.63636,144.503,5.48
484,58.0,-82.0,141.003,7.23
485,58.0,-81.36363,139.503,8.88
486,58.0,-80.72727,139.003,9.53
487,58.0,-80.09091,136.003,9.73
488,58.0,-79.454544,136.003,9.53
489,58.0,-78.818184,140.0,8.2
490,58.0,-78.181816,140.0,8.2
491,58.0,-77.545456,140.0,8.2
492,58.0,-76.90909,139.503,5.53
493,58.0,-76.27273,142.003,5.58
494,58.0,-75.63637,142.003,5.38
495,58.0,-75.0,140.503,5.38
496,58.0,-74.36363,138.003,4.98
497,58.0,-73.72727,137.003,4.03
498,58.0,-73.09091,137.503,3.13
499,58.0,-72.454544,147.003,2.93
500,58.0,-71.81818,160.503,2.43
501,58.0,-71.181816,178.503,2.18
502,58.0,-70.545456,204.503,2.48
503,58.0,-69.90909,214.003,2.53
504,58.0,-69.27273,240.0,3.1
505,58.0,-68.63637,240.0,3.1
506,58.0,-68.0,240.0,3.1
507,58.0,-67.36363,240.0,3.1
508,58.0,-66.72727,246.503,2.28
509,58.0,-66.09091,237.503,1.98
510,58.0,-65.454544,262.503,1.98
511,58.0,-64.818184,288.003,2.13
512,58.0,-64.18182,296.003,2.18
513,58.0,-63.545452,263.503,1.33
514,58.0,-62.90909,268.003,1.63
515,58.0,-62.272728,198.503,0.98
516,58.0,-61.636364,121.003,0.73
517,58.0,-61.0,15.0025,2.23
518,58.0,-60.363636,6.0025,3.13
519,58.0,-59.727276,347.003,4.03
520,58.0,-59.090908,321.503,5.93
521,58.0,-58.454544,312.503,6.68
522,58.0,-57.81818,311.003,6.83
523,58.0,-57.18182,310.503,6.53
524,58.0,-56.545456,308.503,6.08
525,58.0,-55.909092,312.003,5.23
526,58.0,-55.272724,316.003,4.38
527,58.0,-54.636364,319.503,4.23
528,58.0,-54.0,329.003,3.63
529,58.0,-53.363636,333.503,2.98
530,58.0,-52.727272,330.503,2.83
531,58.0,-52.09091,328.003,2.68
532,58.0,-51.454548,326.003,2.73
533,58.0,-50.81818,321.003,2.78
534,58.0,-50.181816,317.503,2.63
535,58.0,-49.545452,306.503,2.68
536,58.0,-48.909092,292.503,3.28
537,58.0,-48.272728,278.003,4.68
538,58.0,-47.636364,275.503,4.98
539,58.0,-47.0,273.503,5.13
540,58.0,-46.363636,272.503,5.23
541,58.0,-45.727272,271.503,5.48
542,58.0,-45.09091,269.503,5.73
543,58.0,-44.454544,266.003,6.03
544,58.0,-43.818184,262.503,6.23
545,58.0,-43.181816,258.003,6.53
546,58.0,-42.545456,254.003,6.63
547,58.0,-41.90909,251.003,6.73
548,58.0,-41.272728,248.503,6.63
549,58.0,-40.63636,244.503,6.38
550,58.0,-40.0,237.503,6.58
550,57.5,-110.0,198.003,1.93
551,57.5,-109.36364,202.003,2.08
552,57.5,-108.72727,189.003,2.13
553,57.5,-108.09091,186.003,1.58
554,57.5,-107.454544,196.503,1.23
555,57.5,-106.818184,202.503,1.53
556,57.5,-106.181816,190.0,1.0
557,57.5,-105.545456,190.0,1.0
558,57.5,-104.90909,190.0,1.0
559,57.5,-104.27273,229.003,1.08
560,57.5,-103.63636,236.503,1.18
561,57.5,-103.0,236.003,1.48
562,57.5,-102.36364,224.003,2.73
563,57.5,-101.72727,218.503,4.28
564,57.5,-101.09091,249.003,2.63
565,57.5,-100.454544,246.003,2.78
566,57.5,-99.818184,240.003,3.43
567,57.5,-99.181816,240.503,4.28
568,57.5,-98.545456,231.503,3.63
569,57.5,-97.90909,225.503,2.78
570,57.5,-97.27273,234.003,2.73
571,57.5,-96.63637,239.503,2.53
572,57.5,-96.0,235.503,1.78
573,57.5,-95.36364,237.003,2.33
574,57.5,-94.72727,249.003,3.13
575,57.5,-94.09091,241.003,1.63
576,57.5,-93.454544,66.5025,1.23
577,57.5,-92.818184,67.0025,1.78
578,57.5,-92.181816,86.5025,2.58
579,57.5,-91.545456,81.5025,3.08
580,57.5,-90.90909,62.5025,2.68
581,57.5,-90.27273,4.5025,2.68
582,57.5,-89.63637,345.503,3.23
583,57.5,-89.0,335.003,3.78
584,57.5,-88.36363,329.003,4.18
585,57.5,-87.72727,324.003,4.48
586,57.5,-87.09091,318.503,4.93
587,57.5,-86.454544,313.003,5.58
588,57.5,-85.818184,309.503,6.23
589,57.5,-85.181816,308.003,6.73
590,57.5,-84.545456,306.003,6.63
591,57.5,-83.90909,292.503,4.48
592,57.5,-83.27273,219.503,2.43
593,57.5,-82.63636,171.003,4.13
594,57.5,-82.0,154.003,6.18
595,57.5,-81.36363,147.503,8.18
596,57.5,-80.72727,146.003,9.43
597,57.5,-80.09091,142.003,9.48
598,57.5,-79.454544,140.503,9.38
599,57.5,-78.818184,140.003,8.88
600,57.5,-78.181816,141.503,8.43
601,57.5,-77.545456,142.003,7.83
602,57.5,-76.90909,142.003,5.73
603,57.5,-76.27273,146.503,4.93
604,57.5,-75.63637,149.003,5.38
605,57.5,-75.0,147.003,5.18
606,57.5,-74.36363,148.503,4.68
607,57.5,-73.72727,154.503,3.88
608,57.5,-73.09091,163.003,4.08
609,57.5,-72.454544,166.503,4.23
610,57.5,-71.81818,174.503,3.48
611,57.5,-71.181816,164.003,2.23
612,57.5,-70.545456,172.003,2.08
613,57.5,-69.90909,177.003,2.08
614,57.5,-69.27273,210.503,2.03
615,57.5,-68.63637,240.0,3.1
616,57.5,-68.0,246.503,2.13
617,57.5,-67.36363,246.503,2.03
618,57.5,-66.72727,250.503,2.13
619,57.5,-66.09091,252.003,2.08
620,57.5,-65.454544,275.503,2.08
621,57.5,-64.818184,294.503,2.78
622,57.5,-64.18182,307.503,2.68
623,57.5,-63.545452,310.003,3.23
624,57.5,-62.90909,289.503,2.23
625,57.5,-62.272728,262.503,1.53
626,57.5,-61.636364,9.5025,0.73
627,57.5,-61.0,72.0025,2.18
628,57.5,-60.363636,54.0025,2.48
629,57.5,-59.727276,18.0025,2.98
630,57.5,-59.090908,339.003,4.23
631,57.5,-58.454544,318.003,5.58
632,57.5,-57.81818,310.503,6.83
633,57.5,-57.18182,311.003,7.23
634,57.5,-56.545456,311.503,6.93
635,57.5,-55.909092,312.503,6.28
636,57.5,-55.272724,318.003,5.73
637,57.5,-54.636364,327.003,4.88
638,57.5,-54.0,329.503,3.93
639,57.5,-53.363636,323.503,3.33
640,57.5,-52.727272,313.503,3.13
641,57.5,-52.09091,305.003,2.93
642,57.5,-51.454548,304.003,2.93
643,57.5,-50.81818,308.003,3.43
644,57.5,-50.181816,299.503,3.48
645,57.5,-49.545452,276.503,3.13
646,57.5,-48.909092,258.003,3.13
647,57.5,-48.272728,265.503,3.03
648,57.5,-47.636364,271.003,3.28
649,57.5,-47.0,270.003,3.53
650,57.5,-46.363636,266.503,3.88
651,57.5,-45.727272,263.003,4.23
652,57.5,-45.09091,259.503,4.48
653,57.5,-44.454544,256.003,4.78
654,57.5,-43.818184,254.003,4.93
655,57.5,-43.181816,255.003,5.13
656,57.5,-42.545456,255.503,5.13
657,57.5,-41.90909,254.503,4.93
658,57.5,-41.272728,251.003,4.78
659,57.5,-40.63636,241.003,5.53
660,57.5,-40.0,230.503,7.08
660,57.0,-110.0,197.503,1.08
661,57.0,-109.36364,183.003,0.98
662,57.0,-108.72727,177.003,1.08
663,57.0,-108.09091,181.503,1.13
664,57.0,-107.454544,186.503,1.18
665,57.0,-106.818184,182.003,1.33
666,57.0,-106.181816,190.0,1.0
667,57.0,-105.545456,190.0,1.0
668,57.0,-104.90909,190.0,1.0
669,57.0,-104.27273,209.503,1.33
670,57.0,-103.63636,207.503,1.38
671,57.0,-103.0,207.003,2.13
672,57.0,-102.36364,204.003,3.03
673,57.0,-101.72727,230.0,3.6
674,57.0,-101.09091,230.0,3.6
675,57.0,-100.454544,230.0,3.6
676,57.0,-99.818184,235.003,3.18
677,57.0,-99.181816,231.503,2.88
678,57.0,-98.545456,235.503,2.88
679,57.0,-97.90909,242.003,3.48
680,57.0,-97.27273,251.503,4.63
681,57.0,-96.63637,261.003,4.58
682,57.0,-96.0,269.003,4.08
